seq,send_timestamp,send_size,recv_timestamp,recv_size,rtt
1445.0,1607277479.959616,124.0,,,inf
1446.0,1607277479.970408,124.0,,,inf
1447.0,1607277479.980212,124.0,,,inf
1448.0,1607277479.989203,124.0,,,inf
1449.0,1607277479.999594,124.0,,,inf
1450.0,1607277480.009732,124.0,,,inf
1451.0,1607277480.019913,124.0,,,inf
1452.0,1607277480.030251,124.0,,,inf
1453.0,1607277480.0393941,124.0,,,inf
1454.0,1607277480.04953,124.0,,,inf
1455.0,1607277480.0597818,124.0,,,inf
1456.0,1607277480.070425,124.0,,,inf
1457.0,1607277480.0802062,124.0,,,inf
1458.0,1607277480.0892649,124.0,,,inf
1459.0,1607277480.100986,124.0,,,inf
1460.0,1607277480.109608,124.0,,,inf
1461.0,1607277480.119479,124.0,,,inf
1462.0,1607277480.130265,124.0,,,inf
1463.0,1607277480.139195,124.0,,,inf
1464.0,1607277480.15013,124.0,,,inf
1465.0,1607277480.1603332,124.0,,,inf
1466.0,1607277480.170475,124.0,,,inf
1467.0,1607277480.1801789,124.0,,,inf
1468.0,1607277480.189763,124.0,,,inf
1469.0,1607277480.1993,124.0,,,inf
1470.0,1607277480.2097259,124.0,,,inf
1471.0,1607277480.219969,124.0,,,inf
1472.0,1607277480.229727,124.0,,,inf
1473.0,1607277480.240082,124.0,,,inf
1474.0,1607277480.2492118,124.0,,,inf
1475.0,1607277480.259597,124.0,,,inf
1476.0,1607277480.269402,124.0,,,inf
1477.0,1607277480.2800782,124.0,,,inf
1478.0,1607277480.289296,124.0,,,inf
1479.0,1607277480.2995121,124.0,,,inf
1480.0,1607277480.3100648,124.0,,,inf
1481.0,1607277480.32022,124.0,,,inf
1482.0,1607277480.329556,124.0,,,inf
1483.0,1607277480.3401952,124.0,,,inf
1484.0,1607277480.350218,124.0,,,inf
1485.0,1607277480.3598452,124.0,,,inf
1486.0,1607277480.370083,124.0,,,inf
1487.0,1607277480.3800828,124.0,,,inf
1488.0,1607277480.390293,124.0,,,inf
1489.0,1607277480.400053,124.0,,,inf
1490.0,1607277480.410159,124.0,,,inf
1491.0,1607277480.4200718,124.0,,,inf
1492.0,1607277480.430061,124.0,,,inf
1493.0,1607277480.4398,124.0,,,inf
1494.0,1607277480.450368,124.0,,,inf
1495.0,1607277480.460256,124.0,,,inf
1496.0,1607277480.470251,124.0,,,inf
1497.0,1607277480.480105,124.0,,,inf
1498.0,1607277480.490109,124.0,,,inf
1499.0,1607277480.5052102,124.0,,,inf
1500.0,1607277480.52997,124.0,,,inf
1501.0,1607277480.540214,124.0,,,inf
1502.0,1607277480.550518,124.0,,,inf
1503.0,1607277480.560317,124.0,,,inf
1504.0,1607277480.57121,124.0,,,inf
1505.0,1607277480.580874,124.0,,,inf
1506.0,1607277480.590604,124.0,,,inf
1507.0,1607277480.599707,124.0,,,inf
1508.0,1607277480.609271,124.0,,,inf
1509.0,1607277480.619554,124.0,,,inf
1510.0,1607277480.629736,124.0,,,inf
1511.0,1607277480.63969,124.0,,,inf
1512.0,1607277480.650162,124.0,,,inf
1513.0,1607277480.6603289,124.0,,,inf
1514.0,1607277480.669174,124.0,,,inf
1515.0,1607277480.680032,124.0,,,inf
1516.0,1607277480.6893282,124.0,,,inf
1517.0,1607277480.699224,124.0,,,inf
1518.0,1607277480.710262,124.0,,,inf
1519.0,1607277480.720046,124.0,,,inf
1520.0,1607277480.730342,124.0,,,inf
1521.0,1607277480.739421,124.0,,,inf
1522.0,1607277480.750277,124.0,,,inf
1523.0,1607277480.759464,124.0,,,inf
1524.0,1607277480.770169,124.0,,,inf
1525.0,1607277480.780221,124.0,,,inf
1526.0,1607277480.789304,124.0,,,inf
1527.0,1607277480.799296,124.0,,,inf
1528.0,1607277480.809105,124.0,,,inf
1529.0,1607277480.820822,124.0,,,inf
1530.0,1607277480.8299289,124.0,,,inf
1531.0,1607277480.839791,124.0,,,inf
1532.0,1607277480.850229,124.0,,,inf
1533.0,1607277480.860167,124.0,,,inf
1534.0,1607277480.8702831,124.0,,,inf
1535.0,1607277480.8791559,124.0,,,inf
1536.0,1607277480.889481,124.0,,,inf
1537.0,1607277480.900112,124.0,,,inf
1538.0,1607277480.910107,124.0,,,inf
1539.0,1607277480.920149,124.0,,,inf
1540.0,1607277480.9303339,124.0,,,inf
1541.0,1607277480.9393458,124.0,,,inf
1542.0,1607277480.9498508,124.0,,,inf
1543.0,1607277480.960186,124.0,,,inf
1544.0,1607277480.9702249,124.0,,,inf
1545.0,1607277480.980237,124.0,,,inf
1546.0,1607277480.98993,124.0,,,inf
1547.0,1607277481.00015,124.0,,,inf
1548.0,1607277481.0101209,124.0,,,inf
1549.0,1607277481.020301,124.0,,,inf
1550.0,1607277481.030296,124.0,,,inf
1551.0,1607277481.0394728,124.0,,,inf
1552.0,1607277481.0503628,124.0,,,inf
1553.0,1607277481.060548,124.0,,,inf
1554.0,1607277481.069851,124.0,,,inf
1555.0,1607277481.080171,124.0,,,inf
1556.0,1607277481.090059,124.0,,,inf
1557.0,1607277481.100256,124.0,,,inf
1558.0,1607277481.110286,124.0,,,inf
1559.0,1607277481.1200562,124.0,,,inf
1560.0,1607277481.1301088,124.0,,,inf
1561.0,1607277481.1395772,124.0,,,inf
1562.0,1607277481.150906,124.0,,,inf
1563.0,1607277481.160022,124.0,,,inf
1564.0,1607277481.170363,124.0,,,inf
1565.0,1607277481.179151,124.0,,,inf
1566.0,1607277481.190434,124.0,,,inf
1567.0,1607277481.200067,124.0,,,inf
1568.0,1607277481.209631,124.0,,,inf
1569.0,1607277481.219766,124.0,,,inf
1570.0,1607277481.229312,124.0,,,inf
1571.0,1607277481.239758,124.0,,,inf
1572.0,1607277481.24937,124.0,,,inf
1573.0,1607277481.260246,124.0,,,inf
1574.0,1607277481.270098,124.0,,,inf
1575.0,1607277481.2793071,124.0,,,inf
1576.0,1607277481.289278,124.0,,,inf
1577.0,1607277481.299654,124.0,,,inf
1578.0,1607277481.3097742,124.0,,,inf
1579.0,1607277481.3201349,124.0,,,inf
1580.0,1607277481.330241,124.0,,,inf
1581.0,1607277481.3393831,124.0,,,inf
1582.0,1607277481.3501031,124.0,,,inf
1583.0,1607277481.3590431,124.0,,,inf
1584.0,1607277481.369803,124.0,,,inf
1585.0,1607277481.3791292,124.0,,,inf
1586.0,1607277481.3893929,124.0,,,inf
1587.0,1607277481.3997262,124.0,,,inf
1588.0,1607277481.4096372,124.0,,,inf
1589.0,1607277481.419463,124.0,,,inf
1590.0,1607277481.430157,124.0,,,inf
1591.0,1607277481.439272,124.0,,,inf
1592.0,1607277481.450188,124.0,,,inf
1593.0,1607277481.46018,124.0,,,inf
1594.0,1607277481.470309,124.0,,,inf
1595.0,1607277481.479601,124.0,,,inf
1596.0,1607277481.4891698,124.0,,,inf
1597.0,1607277481.500073,124.0,,,inf
1598.0,1607277481.509463,124.0,,,inf
1599.0,1607277481.520469,124.0,,,inf
1600.0,1607277481.529553,124.0,,,inf
1601.0,1607277481.540284,124.0,,,inf
1602.0,1607277481.550288,124.0,,,inf
1603.0,1607277481.560134,124.0,,,inf
1604.0,1607277481.569793,124.0,,,inf
1605.0,1607277481.5791512,124.0,,,inf
1606.0,1607277481.589129,124.0,,,inf
1607.0,1607277481.600089,124.0,,,inf
1608.0,1607277481.609882,124.0,,,inf
1609.0,1607277481.620115,124.0,,,inf
1610.0,1607277481.62966,124.0,,,inf
1611.0,1607277481.639196,124.0,,,inf
1612.0,1607277481.6496608,124.0,,,inf
1613.0,1607277481.659224,124.0,,,inf
1614.0,1607277481.669735,124.0,,,inf
1615.0,1607277481.680498,124.0,,,inf
1616.0,1607277481.689366,124.0,,,inf
1617.0,1607277481.699355,124.0,,,inf
1618.0,1607277481.7098901,124.0,,,inf
1619.0,1607277481.720153,124.0,,,inf
1620.0,1607277481.729955,124.0,,,inf
1621.0,1607277481.739142,124.0,,,inf
1622.0,1607277481.7501628,124.0,,,inf
1623.0,1607277481.760341,124.0,,,inf
1624.0,1607277481.7701702,124.0,,,inf
1625.0,1607277481.780359,124.0,,,inf
1626.0,1607277481.790263,124.0,,,inf
1627.0,1607277481.800276,124.0,,,inf
1628.0,1607277481.810153,124.0,,,inf
1629.0,1607277481.820095,124.0,,,inf
1630.0,1607277481.830183,124.0,,,inf
1631.0,1607277481.8397381,124.0,,,inf
1632.0,1607277481.849813,124.0,,,inf
1633.0,1607277481.8600519,124.0,,,inf
1634.0,1607277481.870186,124.0,,,inf
1635.0,1607277481.879851,124.0,,,inf
1636.0,1607277481.8898711,124.0,,,inf
1637.0,1607277481.899955,124.0,,,inf
1638.0,1607277481.909683,124.0,,,inf
1639.0,1607277481.919405,124.0,,,inf
1640.0,1607277481.9297001,124.0,,,inf
1641.0,1607277481.939318,124.0,,,inf
1642.0,1607277481.949142,124.0,,,inf
1643.0,1607277481.9596732,124.0,,,inf
1644.0,1607277481.969698,124.0,,,inf
1645.0,1607277481.9796789,124.0,,,inf
1646.0,1607277481.989506,124.0,,,inf
1647.0,1607277481.999956,124.0,,,inf
1648.0,1607277482.009965,124.0,,,inf
1649.0,1607277482.019841,124.0,,,inf
1650.0,1607277482.029253,124.0,,,inf
1651.0,1607277482.0398688,124.0,,,inf
1652.0,1607277482.049568,124.0,,,inf
1653.0,1607277482.059799,124.0,,,inf
1654.0,1607277482.069988,124.0,,,inf
1655.0,1607277482.080298,124.0,,,inf
1656.0,1607277482.089479,124.0,,,inf
1657.0,1607277482.099351,124.0,,,inf
1658.0,1607277482.109864,124.0,,,inf
1659.0,1607277482.1200378,124.0,,,inf
1660.0,1607277482.13126,124.0,,,inf
1661.0,1607277482.139631,124.0,,,inf
1662.0,1607277482.150111,124.0,,,inf
1663.0,1607277482.1598861,124.0,,,inf
1664.0,1607277482.170302,124.0,,,inf
1665.0,1607277482.179355,124.0,,,inf
1666.0,1607277482.1899679,124.0,,,inf
1667.0,1607277482.200216,124.0,,,inf
1668.0,1607277482.210334,124.0,,,inf
1669.0,1607277482.219332,124.0,,,inf
1670.0,1607277482.229146,124.0,,,inf
1671.0,1607277482.2396421,124.0,,,inf
1672.0,1607277482.250308,124.0,,,inf
1673.0,1607277482.2595918,124.0,,,inf
1674.0,1607277482.2700238,124.0,,,inf
1675.0,1607277482.280376,124.0,,,inf
1676.0,1607277482.2897851,124.0,,,inf
1677.0,1607277482.299276,124.0,,,inf
1678.0,1607277482.3099442,124.0,,,inf
1679.0,1607277482.320246,124.0,,,inf
1680.0,1607277482.329956,124.0,,,inf
1681.0,1607277482.33988,124.0,,,inf
1682.0,1607277482.350326,124.0,,,inf
1683.0,1607277482.36021,124.0,,,inf
1684.0,1607277482.370116,124.0,,,inf
1685.0,1607277482.380081,124.0,,,inf
1686.0,1607277482.389886,124.0,,,inf
1687.0,1607277482.40107,124.0,,,inf
1688.0,1607277482.410665,124.0,,,inf
1689.0,1607277482.419751,124.0,,,inf
1690.0,1607277482.430263,124.0,,,inf
1691.0,1607277482.439453,124.0,,,inf
1692.0,1607277482.450248,124.0,,,inf
1693.0,1607277482.459361,124.0,,,inf
1694.0,1607277482.47004,124.0,,,inf
1695.0,1607277482.480284,124.0,,,inf
1696.0,1607277482.4899461,124.0,,,inf
1697.0,1607277482.4993339,124.0,,,inf
1698.0,1607277482.509542,124.0,,,inf
1699.0,1607277482.520672,124.0,,,inf
1700.0,1607277482.530133,124.0,,,inf
1701.0,1607277482.5395,124.0,,,inf
1702.0,1607277482.550005,124.0,,,inf
1703.0,1607277482.5602071,124.0,,,inf
1704.0,1607277482.569797,124.0,,,inf
1705.0,1607277482.5792599,124.0,,,inf
1706.0,1607277482.589875,124.0,,,inf
1707.0,1607277482.60066,124.0,,,inf
1708.0,1607277482.610497,124.0,,,inf
1709.0,1607277482.619499,124.0,,,inf
1710.0,1607277482.630194,124.0,,,inf
1711.0,1607277482.6397371,124.0,,,inf
1712.0,1607277482.650004,124.0,,,inf
1713.0,1607277482.659313,124.0,,,inf
1714.0,1607277482.670114,124.0,,,inf
1715.0,1607277482.680222,124.0,,,inf
1716.0,1607277482.6896179,124.0,,,inf
1717.0,1607277482.7000692,124.0,,,inf
1718.0,1607277482.709997,124.0,,,inf
1719.0,1607277482.720185,124.0,,,inf
1720.0,1607277482.7302048,124.0,,,inf
1721.0,1607277482.739423,124.0,,,inf
1722.0,1607277482.749343,124.0,,,inf
1723.0,1607277482.759305,124.0,,,inf
1724.0,1607277482.7695749,124.0,,,inf
1725.0,1607277482.779368,124.0,,,inf
1726.0,1607277482.790654,124.0,,,inf
1727.0,1607277482.8006048,124.0,,,inf
1728.0,1607277482.809956,124.0,,,inf
1729.0,1607277482.8201,124.0,,,inf
1730.0,1607277482.829748,124.0,,,inf
1731.0,1607277482.839299,124.0,,,inf
1732.0,1607277482.849654,124.0,,,inf
1733.0,1607277482.8597178,124.0,,,inf
1734.0,1607277482.8698392,124.0,,,inf
1735.0,1607277482.87989,124.0,,,inf
1736.0,1607277482.8903081,124.0,,,inf
1737.0,1607277482.900183,124.0,,,inf
1738.0,1607277482.9098701,124.0,,,inf
1739.0,1607277482.9202938,124.0,,,inf
1740.0,1607277482.929972,124.0,,,inf
1741.0,1607277482.939182,124.0,,,inf
1742.0,1607277482.950079,124.0,,,inf
1743.0,1607277482.9601338,124.0,,,inf
1744.0,1607277482.97034,124.0,,,inf
1745.0,1607277482.9798021,124.0,,,inf
1746.0,1607277482.9901319,124.0,,,inf
1747.0,1607277483.000206,124.0,,,inf
1748.0,1607277483.01014,124.0,,,inf
1749.0,1607277483.020189,124.0,,,inf
1750.0,1607277483.0302012,124.0,,,inf
1751.0,1607277483.039235,124.0,,,inf
1752.0,1607277483.04938,124.0,,,inf
1753.0,1607277483.060245,124.0,,,inf
1754.0,1607277483.070244,124.0,,,inf
1755.0,1607277483.0801852,124.0,,,inf
1756.0,1607277483.089817,124.0,,,inf
1757.0,1607277483.100018,124.0,,,inf
1758.0,1607277483.110111,124.0,,,inf
1759.0,1607277483.1202402,124.0,,,inf
1760.0,1607277483.129707,124.0,,,inf
1761.0,1607277483.139488,124.0,,,inf
1762.0,1607277483.150101,124.0,,,inf
1763.0,1607277483.160105,124.0,,,inf
1764.0,1607277483.1700962,124.0,,,inf
1765.0,1607277483.180139,124.0,,,inf
1766.0,1607277483.189405,124.0,,,inf
1767.0,1607277483.200104,124.0,,,inf
1768.0,1607277483.210268,124.0,,,inf
1769.0,1607277483.220287,124.0,,,inf
1770.0,1607277483.2291222,124.0,,,inf
1771.0,1607277483.239591,124.0,,,inf
1772.0,1607277483.250474,124.0,,,inf
1773.0,1607277483.260402,124.0,,,inf
1774.0,1607277483.270128,124.0,,,inf
1775.0,1607277483.2802281,124.0,,,inf
1776.0,1607277483.289533,124.0,,,inf
1777.0,1607277483.3002722,124.0,,,inf
1778.0,1607277483.3100538,124.0,,,inf
1779.0,1607277483.3201642,124.0,,,inf
1780.0,1607277483.3297029,124.0,,,inf
1781.0,1607277483.339366,124.0,,,inf
1782.0,1607277483.349961,124.0,,,inf
1783.0,1607277483.3603148,124.0,,,inf
1784.0,1607277483.370156,124.0,,,inf
1785.0,1607277483.380213,124.0,,,inf
1786.0,1607277483.389238,124.0,,,inf
1787.0,1607277483.400039,124.0,,,inf
1788.0,1607277483.410149,124.0,,,inf
1789.0,1607277483.420116,124.0,,,inf
1790.0,1607277483.430279,124.0,,,inf
1791.0,1607277483.439378,124.0,,,inf
1792.0,1607277483.450037,124.0,,,inf
1793.0,1607277483.460149,124.0,,,inf
1794.0,1607277483.470268,124.0,,,inf
1795.0,1607277483.479619,124.0,,,inf
1796.0,1607277483.489599,124.0,,,inf
1797.0,1607277483.500282,124.0,,,inf
1798.0,1607277483.509662,124.0,,,inf
1799.0,1607277483.52095,124.0,,,inf
1800.0,1607277483.530577,124.0,,,inf
1801.0,1607277483.540421,124.0,,,inf
1802.0,1607277483.5504289,124.0,,,inf
1803.0,1607277483.560394,124.0,,,inf
1804.0,1607277483.570293,124.0,,,inf
1805.0,1607277483.57996,124.0,,,inf
1806.0,1607277483.590073,124.0,,,inf
1807.0,1607277483.600194,124.0,,,inf
1808.0,1607277483.6100469,124.0,,,inf
1809.0,1607277483.620147,124.0,,,inf
1810.0,1607277483.6300778,124.0,,,inf
1811.0,1607277483.6394181,124.0,,,inf
1812.0,1607277483.650062,124.0,,,inf
1813.0,1607277483.660173,124.0,,,inf
1814.0,1607277483.670144,124.0,,,inf
1815.0,1607277483.680195,124.0,,,inf
1816.0,1607277483.689761,124.0,,,inf
1817.0,1607277483.7001238,124.0,,,inf
1818.0,1607277483.7103539,124.0,,,inf
1819.0,1607277483.720053,124.0,,,inf
1820.0,1607277483.7294452,124.0,,,inf
1821.0,1607277483.7392268,124.0,,,inf
1822.0,1607277483.750033,124.0,,,inf
1823.0,1607277483.7601228,124.0,,,inf
1824.0,1607277483.770136,124.0,,,inf
1825.0,1607277483.781344,124.0,,,inf
1826.0,1607277483.789681,124.0,,,inf
1827.0,1607277483.80009,124.0,,,inf
1828.0,1607277483.810196,124.0,,,inf
1829.0,1607277483.8206332,124.0,,,inf
1830.0,1607277483.829359,124.0,,,inf
1831.0,1607277483.839277,124.0,,,inf
1832.0,1607277483.850156,124.0,,,inf
1833.0,1607277483.8601642,124.0,,,inf
1834.0,1607277483.870209,124.0,,,inf
1835.0,1607277483.879286,124.0,,,inf
1836.0,1607277483.889159,124.0,,,inf
1837.0,1607277483.8994079,124.0,,,inf
1838.0,1607277483.9104698,124.0,,,inf
1839.0,1607277483.919446,124.0,,,inf
1840.0,1607277483.930044,124.0,,,inf
1841.0,1607277483.93939,124.0,,,inf
1842.0,1607277483.9498172,124.0,,,inf
1843.0,1607277483.9596548,124.0,,,inf
1844.0,1607277483.970208,124.0,,,inf
1845.0,1607277483.979869,124.0,,,inf
1846.0,1607277483.9896939,124.0,,,inf
1847.0,1607277484.000167,124.0,,,inf
1848.0,1607277484.0098162,124.0,,,inf
1849.0,1607277484.0201118,124.0,,,inf
1850.0,1607277484.0303118,124.0,,,inf
1851.0,1607277484.039685,124.0,,,inf
1852.0,1607277484.049589,124.0,,,inf
1853.0,1607277484.060451,124.0,,,inf
1854.0,1607277484.0713432,124.0,,,inf
1855.0,1607277484.0797591,124.0,,,inf
1856.0,1607277484.0896618,124.0,,,inf
1857.0,1607277484.099545,124.0,,,inf
1858.0,1607277484.110039,124.0,,,inf
1859.0,1607277484.120212,124.0,,,inf
1860.0,1607277484.129524,124.0,,,inf
1861.0,1607277484.139704,124.0,,,inf
1862.0,1607277484.150174,124.0,,,inf
1863.0,1607277484.160084,124.0,,,inf
1864.0,1607277484.1703029,124.0,,,inf
1865.0,1607277484.180149,124.0,,,inf
1866.0,1607277484.189707,124.0,,,inf
1867.0,1607277484.199994,124.0,,,inf
1868.0,1607277484.2099469,124.0,,,inf
1869.0,1607277484.220039,124.0,,,inf
1870.0,1607277484.230036,124.0,,,inf
1871.0,1607277484.240018,124.0,,,inf
1872.0,1607277484.250019,124.0,,,inf
1873.0,1607277484.260098,124.0,,,inf
1874.0,1607277484.271343,124.0,,,inf
1875.0,1607277484.2805388,124.0,,,inf
1876.0,1607277484.2896361,124.0,,,inf
1877.0,1607277484.299774,124.0,,,inf
1878.0,1607277484.31021,124.0,,,inf
1879.0,1607277484.320532,124.0,,,inf
1880.0,1607277484.329283,124.0,,,inf
1881.0,1607277484.339536,124.0,,,inf
1882.0,1607277484.350398,124.0,,,inf
1883.0,1607277484.360545,124.0,,,inf
1884.0,1607277484.370263,124.0,,,inf
1885.0,1607277484.381015,124.0,,,inf
1886.0,1607277484.389833,124.0,,,inf
1887.0,1607277484.4003441,124.0,,,inf
1888.0,1607277484.410418,124.0,,,inf
1889.0,1607277484.420249,124.0,,,inf
1890.0,1607277484.42942,124.0,,,inf
1891.0,1607277484.4391282,124.0,,,inf
1892.0,1607277484.4496481,124.0,,,inf
1893.0,1607277484.460025,124.0,,,inf
1894.0,1607277484.470214,124.0,,,inf
1895.0,1607277484.4801412,124.0,,,inf
1896.0,1607277484.490307,124.0,,,inf
1897.0,1607277484.500101,124.0,,,inf
1898.0,1607277484.509273,124.0,,,inf
1899.0,1607277484.520056,124.0,,,inf
1900.0,1607277484.529335,124.0,,,inf
1901.0,1607277484.539207,124.0,,,inf
1902.0,1607277484.550124,124.0,,,inf
1903.0,1607277484.5603268,124.0,,,inf
1904.0,1607277484.5694358,124.0,,,inf
1905.0,1607277484.579082,124.0,,,inf
1906.0,1607277484.5893528,124.0,,,inf
1907.0,1607277484.600163,124.0,,,inf
1908.0,1607277484.609397,124.0,,,inf
1909.0,1607277484.62012,124.0,,,inf
1910.0,1607277484.630316,124.0,,,inf
1911.0,1607277484.640021,124.0,,,inf
1912.0,1607277484.649769,124.0,,,inf
1913.0,1607277484.6599932,124.0,,,inf
1914.0,1607277484.6705458,124.0,,,inf
1915.0,1607277484.679418,124.0,,,inf
1916.0,1607277484.68962,124.0,,,inf
1917.0,1607277484.69917,124.0,,,inf
1918.0,1607277484.70942,124.0,,,inf
1919.0,1607277484.71968,124.0,,,inf
1920.0,1607277484.7295759,124.0,,,inf
1921.0,1607277484.7392159,124.0,,,inf
1922.0,1607277484.749557,124.0,,,inf
1923.0,1607277484.759093,124.0,,,inf
1924.0,1607277484.769703,124.0,,,inf
1925.0,1607277484.778961,124.0,,,inf
1926.0,1607277484.789354,124.0,,,inf
1927.0,1607277484.7997508,124.0,,,inf
1928.0,1607277484.809781,124.0,,,inf
1929.0,1607277484.8198621,124.0,,,inf
1930.0,1607277484.829393,124.0,,,inf
1931.0,1607277484.839488,124.0,,,inf
1932.0,1607277484.8495739,124.0,,,inf
1933.0,1607277484.860235,124.0,,,inf
1934.0,1607277484.8700511,124.0,,,inf
1935.0,1607277484.880141,124.0,,,inf
1936.0,1607277484.8892689,124.0,,,inf
1937.0,1607277484.901474,124.0,,,inf
1938.0,1607277484.909594,124.0,,,inf
1939.0,1607277484.919852,124.0,,,inf
1940.0,1607277484.930159,124.0,,,inf
1941.0,1607277484.939666,124.0,,,inf
1942.0,1607277484.950099,124.0,,,inf
1943.0,1607277484.960245,124.0,,,inf
1944.0,1607277484.969341,124.0,,,inf
1945.0,1607277484.9800692,124.0,,,inf
1946.0,1607277484.989799,124.0,,,inf
1947.0,1607277484.999991,124.0,,,inf
1948.0,1607277485.010346,124.0,,,inf
1949.0,1607277485.02016,124.0,,,inf
1950.0,1607277485.030019,124.0,,,inf
1951.0,1607277485.0397801,124.0,,,inf
1952.0,1607277485.0501719,124.0,,,inf
1953.0,1607277485.060139,124.0,,,inf
1954.0,1607277485.070327,124.0,,,inf
1955.0,1607277485.080223,124.0,,,inf
1956.0,1607277485.089464,124.0,,,inf
1957.0,1607277485.1000562,124.0,,,inf
1958.0,1607277485.110204,124.0,,,inf
1959.0,1607277485.120346,124.0,,,inf
1960.0,1607277485.130214,124.0,,,inf
1961.0,1607277485.139297,124.0,,,inf
1962.0,1607277485.150094,124.0,,,inf
1963.0,1607277485.160303,124.0,,,inf
1964.0,1607277485.1702342,124.0,,,inf
1965.0,1607277485.180149,124.0,,,inf
1966.0,1607277485.1901598,124.0,,,inf
1967.0,1607277485.200074,124.0,,,inf
1968.0,1607277485.210145,124.0,,,inf
1969.0,1607277485.2199512,124.0,,,inf
1970.0,1607277485.2303,124.0,,,inf
1971.0,1607277485.23926,124.0,,,inf
1972.0,1607277485.250453,124.0,,,inf
1973.0,1607277485.2605839,124.0,,,inf
1974.0,1607277485.2705312,124.0,,,inf
1975.0,1607277485.280144,124.0,,,inf
1976.0,1607277485.2899551,124.0,,,inf
1977.0,1607277485.299642,124.0,,,inf
1978.0,1607277485.31025,124.0,,,inf
1979.0,1607277485.3193989,124.0,,,inf
1980.0,1607277485.330086,124.0,,,inf
1981.0,1607277485.339243,124.0,,,inf
1982.0,1607277485.350035,124.0,,,inf
1983.0,1607277485.3603399,124.0,,,inf
1984.0,1607277485.370344,124.0,,,inf
1985.0,1607277485.380136,124.0,,,inf
1986.0,1607277485.390072,124.0,,,inf
1987.0,1607277485.400105,124.0,,,inf
1988.0,1607277485.410199,124.0,,,inf
1989.0,1607277485.420245,124.0,,,inf
1990.0,1607277485.430243,124.0,,,inf
1991.0,1607277485.43926,124.0,,,inf
1992.0,1607277485.450188,124.0,,,inf
1993.0,1607277485.46017,124.0,,,inf
1994.0,1607277485.47,124.0,,,inf
1995.0,1607277485.480184,124.0,,,inf
1996.0,1607277485.489825,124.0,,,inf
1997.0,1607277485.500284,124.0,,,inf
1998.0,1607277485.5102668,124.0,,,inf
1999.0,1607277485.523154,124.0,,,inf
2000.0,1607277485.546798,124.0,,,inf
2001.0,1607277485.5546649,124.0,,,inf
2002.0,1607277485.5651689,124.0,,,inf
2003.0,1607277485.5745122,124.0,,,inf
2004.0,1607277485.5850601,124.0,,,inf
2005.0,1607277485.5951202,124.0,,,inf
2006.0,1607277485.604715,124.0,,,inf
2007.0,1607277485.615155,124.0,,,inf
2008.0,1607277485.6244512,124.0,,,inf
2009.0,1607277485.635046,124.0,,,inf
2010.0,1607277485.645899,124.0,,,inf
2011.0,1607277485.65479,124.0,,,inf
2012.0,1607277485.665379,124.0,,,inf
2013.0,1607277485.674876,124.0,,,inf
2014.0,1607277485.685225,124.0,,,inf
2015.0,1607277485.6953049,124.0,,,inf
2016.0,1607277485.7048478,124.0,,,inf
2017.0,1607277485.715094,124.0,,,inf
2018.0,1607277485.7245,124.0,,,inf
2019.0,1607277485.735206,124.0,,,inf
2020.0,1607277485.745169,124.0,,,inf
2021.0,1607277485.754585,124.0,,,inf
2022.0,1607277485.765111,124.0,,,inf
2023.0,1607277485.774991,124.0,,,inf
2024.0,1607277485.785145,124.0,,,inf
2025.0,1607277485.795883,124.0,,,inf
2026.0,1607277485.805413,124.0,,,inf
2027.0,1607277485.815209,124.0,,,inf
2028.0,1607277485.824764,124.0,,,inf
2029.0,1607277485.835178,124.0,,,inf
2030.0,1607277485.84489,124.0,,,inf
2031.0,1607277485.8547919,124.0,,,inf
2032.0,1607277485.8650398,124.0,,,inf
2033.0,1607277485.874706,124.0,,,inf
2034.0,1607277485.8850791,124.0,,,inf
2035.0,1607277485.8952608,124.0,,,inf
2036.0,1607277485.904753,124.0,,,inf
2037.0,1607277485.9150689,124.0,,,inf
2038.0,1607277485.9244428,124.0,,,inf
2039.0,1607277485.935107,124.0,,,inf
2040.0,1607277485.946032,124.0,,,inf
2041.0,1607277485.9553258,124.0,,,inf
2042.0,1607277485.9656599,124.0,,,inf
2043.0,1607277485.97559,124.0,,,inf
2044.0,1607277485.985215,124.0,,,inf
2045.0,1607277485.995254,124.0,,,inf
2046.0,1607277486.004742,124.0,,,inf
2047.0,1607277486.014383,124.0,,,inf
2048.0,1607277486.0250392,124.0,,,inf
2049.0,1607277486.0351412,124.0,,,inf
2050.0,1607277486.044447,124.0,,,inf
2051.0,1607277486.055151,124.0,,,inf
2052.0,1607277486.0649369,124.0,,,inf
2053.0,1607277486.0749838,124.0,,,inf
2054.0,1607277486.084803,124.0,,,inf
2055.0,1607277486.09498,124.0,,,inf
2056.0,1607277486.1045399,124.0,,,inf
2057.0,1607277486.114552,124.0,,,inf
2058.0,1607277486.124883,124.0,,,inf
2059.0,1607277486.1348622,124.0,,,inf
2060.0,1607277486.144635,124.0,,,inf
2061.0,1607277486.1542568,124.0,,,inf
2062.0,1607277486.164889,124.0,,,inf
2063.0,1607277486.175072,124.0,,,inf
2064.0,1607277486.185355,124.0,,,inf
2065.0,1607277486.194995,124.0,,,inf
2066.0,1607277486.204927,124.0,,,inf
2067.0,1607277486.215235,124.0,,,inf
2068.0,1607277486.224583,124.0,,,inf
2069.0,1607277486.235096,124.0,,,inf
2070.0,1607277486.245018,124.0,,,inf
2071.0,1607277486.255179,124.0,,,inf
