tick,tick_dt,input_force,output_position,output_speed,output_ang_vel,output_angle
10438.0,0.005190651999996021,-1.4330819978,-0.0034340556214187516,-0.019150663505701618,-0.05491729686332491,0.00043878874351346186
10439.0,0.005583387999998024,-1.4330819978,-0.003444748179899725,-0.02066517919328237,-0.057403020761246384,0.0004081262858835601
10440.0,0.004885999000002528,1.3619262483,-0.00345484518438705,-0.019274176379575816,-0.05511353893002923,0.0003800791756799027
10441.0,0.00438172999999864,1.3619262483,-0.003463290608073815,-0.01802677534731726,-0.05306057369175182,0.0003559299109863225
10442.0,0.005990441000001567,1.3619262483,-0.003474089441487654,-0.01632147800604899,-0.050254232648369375,0.00032414428737365504
10443.0,0.0041513769999994565,1.3619262483,-0.0034808651023276846,-0.015139745235820547,-0.04830946486048867,0.0003032818608167488
10444.0,0.004893402999996965,1.3619262483,-0.0034882735898033,-0.013746817368753857,-0.046017739978960574,0.00027964209278909247
10445.0,0.0051464120000019875,1.3619262483,-0.0034953482683901392,-0.012281930317416395,-0.04360737991899874,0.0002559594678650231
10446.0,0.0054613850000038155,1.3619262483,-0.0035020559033908023,-0.010727428899702266,-0.041050057816564955,0.00023214379880711434
10447.0,0.004556345000004569,1.3619262483,-0.0035069436900938087,-0.00943056786211898,-0.03891666187420873,0.00021343997623887392
10448.0,0.0048872250000044914,1.3619262483,-0.0035115526207958074,-0.00803956150323317,-0.03662863998396132,0.00019442052795603848
10449.0,0.005507661999999414,1.3619262483,-0.003515980539534609,-0.006472015266241313,-0.034050195689950095,0.00017424671110090618
10450.0,0.00495705900000587,1.3619262483,-0.0035191887556869786,-0.005061206005556209,-0.03172979475075382,0.00015736782820122337
10451.0,0.004932741000004626,1.3619262483,-0.0035216853175242865,-0.003657344360452785,-0.02942103213333723,0.00014171634225234589
10452.0,0.005169367999997121,1.3619262483,-0.003523575933414476,-0.002186172476073009,-0.0270015764575939,0.00012650752804864982
10453.0,0.004852307999996697,1.3619262483,-0.003524636731633978,-0.000805257740752452,-0.02473067280455711,0.0001134055315028793
10454.0,0.005024833000000228,1.3619262483,-0.003525041360200902,0.0004926056787793636,-0.022596426251083296,0.00010097878142082462
10455.0,0.005007695999999839,1.3619262483,-0.003524794678252182,0.0017810384174065154,-0.02047768838645239,8.96631780856405e-05
10456.0,0.00464356500000207,1.3619262483,-0.0035239676414863096,0.0029757651890002525,-0.01851317172434105,8.015423037841259e-05
10457.0,0.005418001999998978,1.3619262483,-0.0035223553713117565,0.004369722741925122,-0.01622115868432711,7.012379023553215e-05
10458.0,0.0049538379999987114,1.3619262483,-0.003520190681454916,0.005644246883844229,-0.014125450547597715,6.208809100608928e-05
10459.0,0.004899080999997807,1.3619262483,-0.003517425519188122,0.006904665023369377,-0.012053196021038099,5.5167918366674823e-05
10460.0,0.0051570540000014375,1.3619262483,-0.0035138647461503783,0.008231444396585344,-0.009871753570674558,4.895202009136523e-05
10461.0,0.0048321100000023876,1.3619262483,-0.003509887221672058,0.00947461497302914,-0.007827814604029516,4.418188017672365e-05
10462.0,0.0048497699999998645,1.3619262483,-0.0035052922513262833,0.010722320005781138,-0.005776525762290476,4.0385570133505335e-05
10463.0,0.004696604000002935,1.3619262483,-0.003500256402223437,0.011930616775510175,-0.003789970701337597,3.767256473337599e-05
10464.0,0.00600855000000422,1.0329792266,-0.003493087831480783,0.013083286879449738,-0.0018948467258152594,3.5395341887622185e-05
10465.0,0.004091033000001687,1.0329792266,-0.003487735415643551,0.01386810522466302,-0.000604408017244173,3.462015383909665e-05
10466.0,0.005167524000000867,1.0329792266,-0.0034805690389852527,0.014859426554456902,0.0010252012892410071,3.430782454560643e-05
10467.0,0.004799761999997543,1.0329792266,-0.003473436867893469,0.015780210970594885,0.0025393727985009574,3.4799896764651174e-05
10468.0,0.0058303499999965425,1.0329792266,-0.003464236452590234,0.016898694318511768,0.0043781687588524505,3.6280439984224305e-05
10469.0,0.004654209000001686,1.0329792266,-0.0034563714470716845,0.01779155806403773,0.005846281440269192,3.8318131228322034e-05
10470.0,0.005262792999999988,1.0329792266,-0.0034470081183478334,0.018801171831521274,0.0075061003705224755,4.139490813230989e-05
10471.0,0.004622275999999204,1.0329792266,-0.003438317697814963,0.01968792241437825,0.008964258111050859,4.486443489193501e-05
10472.0,0.0052651620000006005,1.0329792266,-0.0034279516877194485,0.020698008770182203,0.01062498300951739,4.958426200838522e-05
10473.0,0.004365449000005128,1.0329792266,-0.0034189160775506596,0.02153550386107159,0.01200217601545557,5.422254415378214e-05
10474.0,0.005640191999994215,1.0329792266,-0.0034067696398913535,0.022617561599145485,0.013781314844368788,6.099200186827163e-05
10475.0,0.004497931999999594,1.0329792266,-0.0033965964144834775,0.02348049761679079,0.015200519801997606,6.71907435723272e-05
10476.0,0.005433651000004147,1.0329792266,-0.0033838379315478703,0.024522959899394417,0.016914622983692545,7.545017553459792e-05
10477.0,0.004941951000006384,1.0329792266,-0.0033717188049280774,0.025471112633330767,0.01847407483605223,8.380929933149695e-05
10478.0,0.004986999000003323,1.0329792266,-0.003359016363604938,0.02642791861118448,0.02004753072772409,9.302231860483485e-05
10479.0,0.004879708000004257,1.0329792266,-0.003346120311017892,0.027364162059052073,0.02158740795958234,0.0001028049282120755
10480.0,0.005131639999994775,1.0329792266,-0.003332078008159035,0.02834876300096289,0.023206857554776528,0.00011388280883023532
10481.0,0.004909768000004533,1.0329792266,-0.003318159423216851,0.029290816379234665,0.024756460720999268,0.00012527683749054584
10482.0,0.004832960000001663,1.0329792266,-0.0033040032888240274,0.03021815299898991,0.02628187838827462,0.000137241535931166
10483.0,0.004969091999996067,1.0329792266,-0.0032889876105918338,0.031171636645567203,0.027850462872285608,0.0001503012430955705
10484.0,0.005324737000002244,1.0329792266,-0.003272389533892106,0.032193393208514894,0.029531499414809873,0.0001651308821078953
10485.0,0.004905083999993565,1.0329792266,-0.003256598404098847,0.03313465051937204,0.031080205932153108,0.00017961633063543563
10486.0,0.004571911999995848,1.0329792266,-0.0032414495334663284,0.03401199738221704,0.03252378744794093,0.0001938259272817909
10487.0,0.005078378000000328,1.0329792266,-0.0032241769555421363,0.03498656869543657,0.03412754027358285,0.0002103427359470219
10488.0,0.004960496000002479,1.0329792266,-0.0032068218821353837,0.035938552268619264,0.03569434280491804,0.00022727168864872504
10489.0,0.005450469000003011,1.0329792266,-0.003187233685630874,0.03698460545452478,0.03741599168035968,0.00024672677954209365
10490.0,0.005240088000000753,1.607375889,-0.003167853426908172,0.038589022561880945,0.04005569028755728,0.0002663330884433317
10491.0,0.004260412000000713,1.607375889,-0.0031514129134290786,0.039893507028452235,0.042201937346451016,0.0002833984628002738
10492.0,0.005064402999998663,1.607375889,-0.0031312092337615425,0.04144420473157529,0.044753423511816194,0.00030477122461058606
10493.0,0.005676823999998248,1.607375889,-0.0031076820881534377,0.04318248634173523,0.04761409589602144,0.0003301769554779825
10494.0,0.004149603000001889,1.607375889,-0.003089763070666317,0.044453149309526,0.04970512977894742,0.0003499349149952333
10495.0,0.005036259999997128,1.607375889,-0.0030673753088921707,0.04599536474981886,0.05224314032550224,0.00037496771068527124
10496.0,0.005203166000001147,1.607375889,-0.00304344315708978,0.047588756020530525,0.05486604012411463,0.00040215068383276547
10497.0,0.005359830999999815,1.607375889,-0.003017936388112753,0.04923017606435794,0.057567895138665295,0.0004315579541032118
10498.0,0.004693094000003839,1.607375889,-0.002994832203722076,0.050667462638151264,0.059934024868738375,0.0004585751084300238
10499.0,0.00505083899999903,1.607375889,-0.002969240884089699,0.0522143681556825,0.06248078765638173,0.0004888468194534174
10500.0,0.005362701999999331,1.607375889,-0.002941239874435981,0.05385686091394246,0.06518538704099096,0.0005223534039460586
10501.0,0.004668210999994926,1.607375889,-0.002916098355381615,0.0552866970776993,0.06753994339003043,0.0005527833180284267
10502.0,0.004638804999999024,1.607375889,-0.0028904519346978686,0.05670758125312783,0.06987992883093301,0.0005841137807381591
10503.0,0.005283729999995046,1.607375889,-0.0028604891798684378,0.05832608751686843,0.0725458265964842,0.000621036448374311
10504.0,0.0053242679999954134,1.607375889,-0.0028294348077353383,0.0599570912106184,0.07523264673783832,0.0006596617906823988
10505.0,0.00450220799999812,1.607375889,-0.002802440878164832,0.061336326715343385,0.07750485797056936,0.0006935330930828116
10506.0,0.005522934000005364,1.607375889,-0.002768565229739671,0.06302834901268782,0.08029272456304362,0.000736338514607936
10507.0,0.004840061999999534,1.607375889,-0.0027380591180417692,0.06451124377777256,0.08273658376042867,0.0007752006911113377
10508.0,0.005125132999999948,1.607375889,-0.002704996247606119,0.06608155467742324,0.08532452419081281,0.000817604290685121
10509.0,0.004610910000003798,1.607375889,-0.002674526637478326,0.067494385791467,0.08765342517904212,0.0008569466608688196
10510.0,0.005142439000003662,1.607375889,-0.002639818061300793,0.06907016905553394,0.09025115322651026,0.0009020219000812805
10511.0,0.00520772300000516,1.607375889,-0.0026038482305003182,0.07066605602501702,0.09288258874232287,0.0009490222007247492
10512.0,0.004554126999998687,1.607375889,-0.0025716660111276234,0.07206172249765452,0.09518405903129727,0.0009913221112468678
10513.0,0.0051727210000009904,1.607375889,-0.002534390492601637,0.07364706273283356,0.09779869850670836,0.0010405581693485205
10514.0,0.00489236299999618,1.607375889,-0.002498359676124386,0.07514657372862595,0.1002723474625872,0.0010884048427507206
10515.0,0.005258417999996823,-4.9306604523,-0.0024588444665311167,0.069919881355028,0.0916901140492435,0.0011411322344306411
10516.0,0.0048965099999946915,-4.9306604523,-0.002424608126705783,0.06505299870721103,0.08369917534654726,0.0011860283904649186
10517.0,0.005311073000001443,-4.9306604523,-0.002390058004205483,0.05977414705201243,0.07503208232627538,0.001230481633495462
10518.0,0.004462152000002106,-4.9306604523,-0.0023633858712238274,0.05533912459121983,0.06775079024764528,0.0012639620891171134
10519.0,0.0053113369999948645,-4.9306604523,-0.0023339933972249603,0.05006014743355228,0.05908403632545977,0.0012999468170192343
10520.0,0.0047049360000031015,-4.9306604523,-0.002310440418242402,0.045383931591082664,0.0514073344850714,0.001327745477972549
10521.0,0.0055224749999993605,-4.9306604523,-0.0022853772554810585,0.03989521876555145,0.04239673841586915,0.0013561350499235903
10522.0,0.004821063000001402,-4.9306604523,-0.0022661435191743025,0.03510367194285449,0.034531041021408866,0.0013765747846133387
10523.0,0.005120482999998899,-4.9306604523,-0.00224816874363221,0.03001456635780168,0.02617677399037027,0.0013942563454655776
10524.0,0.004943292000000099,-4.9306604523,-0.002233331667056211,0.025101594581090396,0.018111952793929846,0.0014071962892108184
10525.0,0.004554910999999606,-4.9306604523,-0.002221898114128717,0.02057463289112747,0.010680724019554888,0.0014154461225120729
10526.0,0.005544925999998895,-4.9306604523,-0.0022104896324428723,0.015063743802326182,0.0016344046197505002,0.0014213685049435571
10527.0,0.005007122000002084,-4.9306604523,-0.0022029470321433702,0.010087362507242901,-0.0065343405498945305,0.001422186871276403
10528.0,0.004868193999996606,-4.9306604523,-0.002198036308380015,0.005249044677117741,-0.014476724926122505,0.00141900582753051
10529.0,0.0049554870000037,-4.9306604523,-0.0021954351511140257,0.0003239595954722991,-0.022561453035901315,0.001411831905313107
10530.0,0.005118781000000183,-4.9306604523,-0.002195269323291819,-0.0046280705837942054,-0.030690201258911014,0.0014002831915998501
10531.0,0.004831172000002937,-4.9306604523,-0.0021975052237936652,-0.009297757823894108,-0.03835560414414563,0.0013854562275001996
10532.0,0.004721414999998785,-4.9306604523,-0.002201895081119274,-0.013861389397578106,-0.04584709127760458,0.0013673469550261812
10533.0,0.005442164000001526,-4.9306604523,-0.0022094386765562244,-0.019121738993015013,-0.054482453436863,0.0013423962160606048
10534.0,0.005023534999999413,-4.9306604523,-0.002219044549065451,-0.023977501913395295,-0.0624538147934982,0.001315026764888013
10535.0,0.00499822399999772,-4.9306604523,-0.002231029041617803,-0.02880885609823819,-0.07038550694094092,0.0012838109492887854
10536.0,0.0048703770000031454,-4.9306604523,-0.002245060040631529,-0.033516701576852326,-0.07811459433670384,0.0012495305538749134
10537.0,0.005109428999993781,-4.9306604523,-0.0022621851613336195,-0.038455701226626185,-0.08622354410280139,0.001209618456512243
10538.0,0.004917675000001509,-1.5973680425999999,-0.0022810964253865904,-0.03994890011297216,-0.08866883857574447,0.0011672165197876556
10539.0,0.004643965999996169,-1.5973680425999999,-0.002299648558772779,-0.04135906243214227,-0.0909785212982086,0.001126039012627165
10540.0,0.005510177000005001,-1.5973680425999999,-0.002322438134228315,-0.043032361890057304,-0.09371961163526366,0.0010759082370719797
10541.0,0.00447999099999663,-1.5973680425999999,-0.0023417165936259208,-0.04439289672656317,-0.09594855670269,0.0010339219354070636
10542.0,0.004937397999995596,-1.5973680425999999,-0.0023636351335770953,-0.04589242511825806,-0.09840582306497668,0.000986548314210431
10543.0,0.00562882599999881,-1.5973680425999999,-0.0023894671811479605,-0.04760207628122378,-0.10120763733235213,0.0009311573886684886
10544.0,0.004792770999998197,-1.5973680425999999,-0.0024122817662219956,-0.04905787779835498,-0.10359392755960692,0.0008826508857500054
10545.0,0.005647388999996394,-1.5973680425999999,-0.002439986658166155,-0.05077339373297375,-0.10640656774671794,0.0008241473650533506
10546.0,0.004040760000002308,-1.5973680425999999,-0.002460502968012212,-0.05200093609661975,-0.10841923230728813,0.0007811510247845032
10547.0,0.005417078999997216,-1.5973680425999999,-0.0024886722859031314,-0.05364670129872714,-0.11111849475562333,0.0007224194701317403
10548.0,0.004896659000003467,-1.5973680425999999,-0.002514941246176622,-0.05513447614088007,-0.11355860537427234,0.0006680085323905442
10549.0,0.004914552999998989,-1.5973680425999999,-0.0025420373766887757,-0.056627779680947496,-0.1160086644606829,0.000612199553918761
10550.0,0.005243477999997026,-1.5973680425999999,-0.0025717300283833486,-0.05822115858236204,-0.11862322992280677,0.0005513706659278982
10551.0,0.004793669999997974,-1.5973680425999999,-0.0025996393305094878,-0.05967795629321374,-0.12101412406709425,0.0004945066040695162
10552.0,0.004795010000002264,-1.5973680425999999,-0.0026282549702300534,-0.0611352665061161,-0.12340638863742208,0.00043648021056519304
10553.0,0.005495149999994453,-1.5973680425999999,-0.002661849716204128,-0.06280551260617837,-0.12614870044155263,0.0003686665489131685
10554.0,0.004785108000000093,-1.5973680425999999,-0.002691902832285721,-0.06426005482093797,-0.12853730274143416,0.0003083030333459196
10555.0,0.0050925540000008596,-1.5973680425999999,-0.0027246276122075853,-0.06580817638186073,-0.13108026986618898,0.0002428447178233984
10556.0,0.004999284000000159,-1.5973680425999999,-0.0027575269885330876,-0.06732807713038112,-0.1335772278136466,0.00017731396823762426
10557.0,0.004900808000002144,-1.5973680425999999,-0.002790523186435621,-0.06881815953549461,-0.13602582933438293,0.00011185033356890146
10558.0,0.005068184999998948,-1.5973680425999999,-0.002825401502824154,-0.0703592691794549,-0.13855881109585413,4.290992678440781e-05
10559.0,0.004648082999999303,-1.5973680425999999,-0.0028581050751206936,-0.07177275303292653,-0.14088248583277369,-2.149335865106763e-05
10560.0,0.00534670399999726,-1.5973680425999999,-0.00289647984169389,-0.07339884136139165,-0.1435563916101673,-9.681905370423246e-05
10561.0,0.0051111239999954705,-1.5973680425999999,-0.002933994899659297,-0.07495343302011989,-0.14611318933053855,-0.00017019250555537992
10562.0,0.004905683000004046,-1.5973680425999999,-0.0029707646778751712,-0.0764456689387198,-0.1485681651872406,-0.00024187100445289948
10563.0,0.004913170999998329,-1.5973680425999999,-0.0030083237422456905,-0.07794032389936258,-0.15102762550503254,-0.00031486508452499063
10564.0,0.004755713000001549,1.6192288867999998,-0.0030453899234049436,-0.07634443687191585,-0.14840719322630605,-0.0003866894887223555
10565.0,0.0050705909999990695,1.6192288867999998,-0.003084101064855217,-0.07464302944061885,-0.14561414722869404,-0.00046194070655319853
10566.0,0.0055012380000007965,1.6192288867999998,-0.003125163971854608,-0.0727972904581471,-0.14258481738290207,-0.0005420465145604188
10567.0,0.004233377999995014,1.6192288867999998,-0.0031559818166430847,-0.07137703131928956,-0.14025425674966982,-0.0006024080574646273
10568.0,0.00508998499999791,1.6192288867999998,-0.003192312618519041,-0.06966952251588619,-0.1374530577672517,-0.0006737972637687947
10569.0,0.00499524900000381,1.6192288867999998,-0.0032271142797868635,-0.0679939355610854,-0.13470444194687473,-0.0007424584887047277
10570.0,0.005519066999994493,1.6192288867999998,-0.0032646405883823572,-0.06614278726971116,-0.13166881487692952,-0.0008168027727348947
10571.0,0.004812854999997285,1.6192288867999998,-0.003296474152824836,-0.0645286292603899,-0.12902218531286294,-0.0008801730641373093
10572.0,0.005137058000002526,1.6192288867999998,-0.0033296228839419643,-0.06280586372632321,-0.12619816817721968,-0.0009464525090612344
10573.0,0.004452154999995628,1.6192288867999998,-0.003357585027963784,-0.06131288775003622,-0.12375107229678098,-0.0010026378896052842
10574.0,0.005701045999998655,1.6192288867999998,-0.003392539787309355,-0.059401258542194565,-0.12061861774883678,-0.001073188945176595
10575.0,0.004556618000002288,1.6192288867999998,-0.0034196066716989703,-0.05787347232942301,-0.11811531246912729,-0.0011281502416535696
10576.0,0.005275912000001881,1.6192288867999998,-0.0034501402064134284,-0.05610462844452395,-0.11521791688625603,-0.0011904668410975536
10577.0,0.004794363000002022,1.6192288867999998,-0.003477038801887757,-0.05449734276383943,-0.11258528302674091,-0.001245706492863231
10578.0,0.005152880000004245,1.6192288867999998,-0.0035051206286458737,-0.05276997207155254,-0.10975669221772813,-0.001303720338183562
10579.0,0.00487169400000198,1.6192288867999998,-0.003530828544277999,-0.05113696592431905,-0.10708288726152118,-0.0013571904400772792
10580.0,0.005136193000005562,1.6192288867999998,-0.0035570934769202003,-0.049415402820025704,-0.10426465995538556,-0.0014121902776745802
10581.0,0.004879869999996345,1.6192288867999998,-0.0035812075510961183,-0.04777985225227566,-0.10158754429630387,-0.0014630700762921908
10582.0,0.00478638899999595,1.6192288867999998,-0.0036040768470202906,-0.04617571909821086,-0.09896231293779544,-0.0015116938267478338
10583.0,0.005257231999998169,1.6192288867999998,-0.003628352493826895,-0.04441389141552219,-0.09607939414859748,-0.0015637206105848748
10584.0,0.004760429000000954,1.6192288867999998,-0.0036494954114966293,-0.04281863864938761,-0.09346936273298126,-0.0016094585240056254
10585.0,0.00531025300000465,1.6192288867999998,-0.003672233191931032,-0.04103923268142009,-0.09055858484540356,-0.001659093120391759
10586.0,0.004415344000001653,1.6192288867999998,-0.00369035342490949,-0.039559772373501986,-0.08813860263255807,-0.0016990778508163384
10587.0,0.005023920999995823,1.6192288867999998,-0.0037102279420277193,-0.03787647311227006,-0.08538576303142008,-0.001743357988483938
10588.0,0.0054110620000003,1.6192288867999998,-0.003730723136462903,-0.036063563002115266,-0.08242110494127539,-0.0017895607542519727
10589.0,0.005112002000004168,1.6192288867999998,-0.003749158837082312,-0.03435092625189841,-0.07962093802045751,-0.001831694439582208
10590.0,0.004583295000003318,2.5,-0.003764902879935893,-0.03201250998916926,-0.07579081219347233,-0.0018681870642946817
10591.0,0.005253924000001575,2.5,-0.0037817220093891313,-0.029332016198526954,-0.07140070987414786,-0.0019080069810109713
10592.0,0.005113871000006043,2.5,-0.003796722024090067,-0.02672305120643824,-0.06712791622439006,-0.0019445203829714962
10593.0,0.004539954999998486,2.5,-0.0038088541690840553,-0.02440693068750818,-0.06333511491207759,-0.001974996154861736
10594.0,0.005006850999997425,2.5,-0.003821074355616017,-0.02185267808229724,-0.05915258176694693,-0.002006707103204985
10595.0,0.00558137299999828,2.5,-0.0038332711503586358,-0.01900540689803307,-0.05449038500396497,-0.0020397223654804075
10596.0,0.004970537999994917,2.5,-0.0038427178600778395,-0.01646979395670054,-0.05033882317750633,-0.0020668070184100638
10597.0,0.004955354000003354,2.5,-0.003850879226014096,-0.013941971571580461,-0.04620028825028558,-0.0020917516872888753
10598.0,0.005176439999999616,2.5,-0.003858096203946295,-0.011301419963748345,-0.04187726423142997,-0.0021156669892999046
10599.0,0.004721271999997612,2.5,-0.0038634319117098006,-0.008893088686899557,-0.0379345962430949,-0.00213543838480514
10600.0,0.005230613999998468,2.5,-0.003868083543128693,-0.0062249780875729445,-0.03356688800477355,-0.002155280507824482
10601.0,0.004408102999995833,2.5,-0.003870827577586967,-0.003976454888758127,-0.029886027032963794,-0.0021700771377959186
10602.0,0.005720897000003333,2.5,-0.0038731024664713414,-0.0010583210199134648,-0.025109379213605804,-0.002187174626035409
10603.0,0.004630939000001888,2.5,-0.0038735925684799054,0.0011556174304124445,-0.021486253185978795,-0.0021988026263820215
10604.0,0.00508450599999577,2.5,-0.0038730049941040423,0.0036102866171875726,-0.017469477349444814,-0.002209727324706175
10605.0,0.005125855999999374,2.5,-0.0038711544131721995,0.006084908654807297,-0.013419811749521825,-0.0022186819272350254
10606.0,0.0046502929999974185,2.5,-0.003868324752359892,0.008329926485801765,-0.009746092756633448,-0.0022249225328990338
10607.0,0.005290256999998633,2.5,-0.0038639180071697934,0.010883888473698889,-0.005566865527412178,-0.0022300784664418755
10608.0,0.005032045000000096,2.5,-0.00385844118551233,0.013313192670373588,-0.001591492733878148,-0.0022328797382261643
10609.0,0.00476572099999828,2.5,-0.003852096489323708,0.015613918398213442,0.0021732863541176484,-0.002233638199260483
10610.0,0.005286128999998141,2.5,-0.003843842770638868,0.018165883535602306,0.006349267230527699,-0.002232489372058303
10611.0,0.004790077000002668,2.5,-0.0038351411725480065,0.020478379213163367,0.01013348808583742,-0.002229448024165521
10612.0,0.005122480000004259,2.5,-0.0038246511637528135,0.022951354580153023,0.014180202208623207,-0.0022242571651605227
10613.0,0.004917370999997672,2.5,-0.0038133651312105025,0.025325327100313367,0.018065121296924294,-0.002217284233649044
10614.0,0.004928882000001522,2.5,-0.003800882576321614,0.027704870862071213,0.021959107894159596,-0.0022083801485302187
10615.0,0.0048799999999999955,2.5,-0.003787362599340923,0.030060837748632278,0.025814661821477687,-0.0021976641038778688
10616.0,0.005354669999995565,2.5,-0.0037712660127341897,0.032645994153463205,0.030045379960496804,-0.002183841204356319
10617.0,0.005042996000000244,1.6943988617999999,-0.003754802650940995,0.034272617778428015,0.03270170124564736,-0.0021686893312603916
10618.0,0.005285137999997858,1.6943988617999999,-0.003736689099482978,0.035977377189940464,0.03548565583146432,-0.002151406030868597
10619.0,0.004056525000002864,1.6943988617999999,-0.003722094786482425,0.03728586382832379,0.03762266627100947,-0.0021370111858664137
10620.0,0.005064124000000447,1.6943988617999999,-0.003703212762695049,0.03891939736583581,0.0402904962836601,-0.002117958601145711
10621.0,0.005050065999995468,1.6943988617999999,-0.003683558210157297,0.04054844627140842,0.04295155688502587,-0.0020976116346052053
10622.0,0.004956296999999665,1.6943988617999999,-0.003663461195896334,0.042147279124532776,0.04556307644390403,-0.0020763235673517486
10623.0,0.004854964000003292,1.6943988617999999,-0.0036429988436115644,0.043713467883037115,0.04812155435742417,-0.0020542028577652935
10624.0,0.005836938999998154,1.6943988617999999,-0.0036174835590603977,0.04559650107848832,0.051197890511839476,-0.0020261146000283554
10625.0,0.004758080000001996,1.6943988617999999,-0.003595788379075235,0.0471315349698572,0.05370596829531375,-0.002001754234139688
10626.0,0.0050113790000025915,1.6943988617999999,-0.0035721689806166522,0.04874833344157058,0.056347615818440486,-0.0019748401379706937
10627.0,0.004803824999996209,1.6943988617999999,-0.0035487511343271754,0.05029822695184404,0.058880416132156756,-0.001947771729414813
10628.0,0.005183881000000667,1.6943988617999999,-0.0035226771320242367,0.051970798124047715,0.061613788204736564,-0.001917248822368851
10629.0,0.004967233000002125,1.6943988617999999,-0.003496862025676415,0.053573529746694375,0.06423336582073479,-0.00188664381816628
10630.0,0.004349154000003352,1.6943988617999999,-0.0034735620725572015,0.05497687637078136,0.066527161465774,-0.0018587077381769874
10631.0,0.005725462999997433,1.6943988617999999,-0.0034420852654055674,0.05682440306253568,0.06954733492105444,-0.001820617858030273
10632.0,0.004986975000001337,1.6943988617999999,-0.003413747077659281,0.05843370373740128,0.0721786044713208,-0.0017859347759734711
10633.0,0.004342597000004389,1.6943988617999999,-0.0033883716750043626,0.05983510760705529,0.07446984156360054,-0.001754590516849305
10634.0,0.005864574000000289,1.6943988617999999,-0.003353280933368407,0.06172777414489217,0.07756486159528851,-0.0017109171271875018
10635.0,0.0048296809999968104,1.6943988617999999,-0.003323468387572439,0.06328652784850528,0.08011438616566097,-0.001673455773356087
10636.0,0.004608939999997119,1.6943988617999999,-0.003294300006606248,0.06477409474044937,0.08254735809348786,-0.0016365315334586738
10637.0,0.0053291179999988,1.6943988617999999,-0.0032597811271847525,0.0664942015653251,0.08536129011090282,-0.0015925410722718385
10638.0,0.0050253900000001295,1.6943988617999999,-0.0032263651976243146,0.06811635784357789,0.08801538867446966,-0.0015496436949007943
10639.0,0.0049397620000064535,1.6943988617999999,-0.0031927173380188597,0.06971095319077325,0.09062456690471456,-0.0015061661876618
10640.0,0.005059985000002598,1.6943988617999999,-0.00315744370027074,0.0713444503005378,0.09329787543941342,-0.0014603102927448412
10641.0,0.004654963000000123,1.6943988617999999,-0.003124233122630305,0.07284727435674196,0.09575766152482586,-0.0014168804769299323
10642.0,0.005388396000000739,1.6943988617999999,-0.0030849801264548225,0.07458698858892865,0.09860556143924838,-0.0013652824568969528
10643.0,0.004875931000000833,1.6943988617999999,-0.003048612025469076,0.07616134175479046,0.10118329401380069,-0.001317203065517541
10644.0,0.005058160000004364,1.6943988617999999,-0.003010088400228002,0.07779462875279905,0.10385772766814227,-0.0012660229364726122
10645.0,0.004748843999998087,-1.5735968646,-0.002973144944629521,0.07624122288559203,0.10129493278950263,-0.001216702521783583
10646.0,0.005390914999999552,-1.5735968646,-0.002932043949422296,0.07447789679460937,0.09838617905618796,-0.0011620952845236953
10647.0,0.004724633999998673,-1.5735968646,-0.002896855869077876,0.07293259238097334,0.09583754512926683,-0.001115611415853813
10648.0,0.004961749999999654,-1.5735968646,-0.002860668540053249,0.07130981832547242,0.09316132946133497,-0.0010680592218993024
10649.0,0.004893221999999753,-1.5735968646,-0.00282577506286863,0.06970954609536627,0.0905227629714509,-0.0010224733152123596
10650.0,0.004781380999993701,-1.5735968646,-0.002792444272946773,0.0681459261919565,0.08794485913744697,-0.0009791909333184967
10651.0,0.004991584999999077,-1.5735968646,-0.002758428654647692,0.06651364872291475,0.0852541386352133,-0.0009352925093487455
10652.0,0.0051170409999983235,-1.5735968646,-0.0027243933478902278,0.06484043211153989,0.08249632601489403,-0.0008916676170671528
10653.0,0.005347774000000527,-1.5735968646,-0.0026897181501907385,0.06309185702007244,0.07961464693533145,-0.000847550446331351
10654.0,0.0049525179999960756,-1.5735968646,-0.00265847179443623,0.06147259431392984,0.07694640589474984,-0.0008081211491302949
10655.0,0.005060701999994421,-1.5735968646,-0.0026273623463372946,0.059818033461467614,0.07422025751786994,-0.0007691808661099005
10656.0,0.0049199049999941735,-1.5735968646,-0.002597932442145605,0.05820957582227327,0.07157045515432336,-0.0007326652045035982
10657.0,0.005025519999996675,-1.5735968646,-0.0025686791033969892,0.05656665666995045,0.06886410411221403,-0.0006966973291249064
10658.0,0.005055163999998058,-1.5735968646,-0.0025400837307571708,0.054914114441595226,0.06614222861952514,-0.0006618853951248882
10659.0,0.0048452480000023,-1.5735968646,-0.002513476480440167,0.05333025244603943,0.06353369701628467,-0.0006298378450314433
10660.0,0.005169392000006212,-1.5735968646,-0.00248590798240488,0.05164049531496411,0.06075102096306803,-0.0005969947865227633
10661.0,0.004879264999999577,-1.5735968646,-0.0024607112162675854,0.05004563078493412,0.0581249142081718,-0.0005673527534928295
10662.0,0.005080803999994998,-1.5735968646,-0.002435284012160149,0.04838494459980794,0.05539056469131033,-0.0005378206238320049
10663.0,0.004889337000001603,-1.5735968646,-0.0024116269821726623,0.04678689300913254,0.05275965075463523,-0.0005107383100923842
10664.0,0.005115183999997441,-1.5735968646,-0.0023876946255196718,0.045115075177256825,0.05000743631597843,-0.0004837507779538279
